"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","00004771","本願寺","総門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸末期","20140918","","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99147000000000","135.75310000000000"
"102","00004769","本願寺","御影堂門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","20140918","","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99149000000000","135.75270000000000"
"102","00004767","本願寺","手水所","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20140918","","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99183000000000","135.75240000000000"
"102","00004770","本願寺","阿弥陀堂門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","20140918","","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99202000000000","135.75260000000000"
"102","00004766","本願寺","経蔵","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20140918","","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99249000000000","135.75230000000000"
"102","00004768","本願寺","鼓楼","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸後期","20140918","","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99274000000000","135.75260000000000"
"102","1823","本願寺阿弥陀堂","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","江戸後期","19130414","20140918","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99214000000000","135.75160000000000"
"102","1816","本願寺唐門","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","桃山","18981228","19530331","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99037000000000","135.75100000000000"
"102","1820","本願寺北能舞台","","国宝・重要文化財(建造物)","国宝","近世以前／その他","","桃山","19080801","19530331","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99117000000000","135.75090000000000"
"102","1825","本願寺黒書院及び伝廊","黒書院","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","江戸前期","19130414","19560628","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99115000000000","135.75120000000000"
"102","1826","本願寺黒書院及び伝廊","伝廊","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","江戸前期","19130414","19560628","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99125000000000","135.75110000000000"
"102","1818","本願寺玄関、浪之間、虎之間、太鼓之間","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸前期","19040218","","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99067000000000","135.75120000000000"
"102","1824","本願寺御影堂","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","江戸前期","19130414","20140918","京都府","京都府京都市下京区堀川通花屋町下る門前町","","本願寺","","34.99141000000000","135.75170000000000"
"102","1817","本願寺書院（対面所及び白書院）","","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","江戸前期","18981228","19521122","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99093000000000","135.75090000000000"
"102","1822","本願寺能舞台（附橋掛）","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","桃山","19100829","","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99061000000000","135.75100000000000"
"102","1815","本願寺飛雲閣","","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","18971228","19510609","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99056000000000","135.75240000000000"
"102","2063","本願寺本堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉後期","19040218","","京都府","京都府京丹後市久美浜町","","本願寺","","35.60181000000000","134.90220000000000"
"102","1819","本願寺浴室（黄鶴台）附廻廊","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19080801","","京都府","京都府京都市下京区堀川通花屋町下る本願寺門前町","","本願寺","","34.99047000000000","135.75210000000000"
"102","1930","本圀寺経蔵（輪蔵）","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19250424","","京都府","京都府京都市山科区御陵大岩町","","本圀寺","","34.99937000000000","135.80670000000000"
"102","00004710","本隆寺","本堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","20140127","","京都府","京都府京都市上京区智恵光院五辻上る紋屋町","","本隆寺","","35.03174000000000","135.74640000000000"
"102","00004711","本隆寺","祖師堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","20140127","","京都府","京都府京都市上京区智恵光院五辻上る紋屋町","","本隆寺","","35.03181000000000","135.74620000000000"
"102","00004124","舞鶴旧鎮守府水道施設","岸谷川上流支流砂防堰堤","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20031225","","京都府","京都府舞鶴市大字北吸字大杉、同大字与保呂字桂及び同字岸谷","","舞鶴市","","35.43574000000000","135.43580000000000"
"102","00004121","舞鶴旧鎮守府水道施設","旧岸谷川上流本流取水堰堤","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20031225","","京都府","京都府舞鶴市大字北吸字大杉、同大字与保呂字桂及び同字岸谷","","舞鶴市","","35.43609000000000","135.43590000000000"
"102","00004144","舞鶴旧鎮守府水道施設","旧岸谷川上流支流取水堰堤","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20031225","","京都府","京都府舞鶴市大字北吸字大杉、同大字与保呂字桂及び同字岸谷","","舞鶴市","","35.43672000000000","135.43440000000000"
"102","00004125","舞鶴旧鎮守府水道施設","旧接合井","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","明治","20031225","","京都府","京都府舞鶴市大字北吸字大杉、同大字与保呂字桂及び同字岸谷","","舞鶴市","","35.43736000000000","135.43520000000000"
"102","00004122","舞鶴旧鎮守府水道施設","岸谷川下流取水堰堤","国宝・重要文化財(建造物)","重要文化財","近代／産業・交通・土木","","大正","20031225","","京都府","京都府舞鶴市大字北吸字大杉、同大字与保呂字桂及び同字岸谷","","舞鶴市","","35.44269000000000","135.43640000000000"
